"STUDENT"	"PARTID"	"DATO"	"RELATION"	"LOCATION"	"TYPEINT"	"KON"	"SEKSU"	"ALDER"	"JOB"	"ETNIC"	"NATIO"	"FAMILE"	"UDDANN"	"UDTYP"	"BY"	"VACC"	"BEKYMJOB"	"BEKYMLIV"	"BEKYMFYS"	"BEKYMMENT"	"OKOLIGKON"	"TILOKKON"	"INDKOM"	"OKOBID"	"SOCKLAS"	"POLITIK"	"PARTI"	"NYHEDER"	"PLADSFREM"	"HELB"	"LSTAND"	"BESVAER"	"RASTLOS"	"ENSOM"	"ALSYG"	"POSITIV"	"TILKROP"	"SUNDKROP"	"DEPRI"	"KHUS"	"KBORN"	"MFAM"	"FMBORN"	"MSORD"	"MSVAGE"	"KOMS"	"MFYS"	"AFSTRAF"	"TVELFAERD"	"TPOL"	"TOFFSUND"	"TUDDAN"	"TREG"	"TSKAT"	"TIREG"	"TIREGIO"	"TIKOMM"	"TIREL"	"TIVIDEN"	"RELID"	"OPREL"	"MEDLEM"	"HVILKEM"	"FORAELDM"	"EMOTI"	"RADGIV"	"BSAMREL"	"STOPTRO"	"SKRIFT"	"BON"	"RELAKT"	"AUTO"	"RELGANG"	"VELKOM"	"REL69"	"REL70"	"REL71"	"REL72"	"REL73"	"REL74"	"REL75"	"REL76"	"REL77"	"REL78"	"REL79"	"REL80"	"REL81"	"REL82"	"REL83"	"REL84"	"REL85"	"REL86"	"REL87"	"REL88"	"REL89"	"REL90"	"REL91"	"REL92"	"REL93"	"REL94"	"REL95"	"REL96"	"REL97"	"REL98"	"REL99"	"REL100"	"REL101"	"REL102"	"REL103"	"REL104"	"REL105"	"REL106"	"REL107"	"REL108"	"REL109"	"REL110"	"REL111"	"REL112"	"REL113"	"REL114"	"REL115"	"REL116"	"REL117"	"REL118"	"REL119"	"REL120"	"REL121"	"REL122"	"REL123"	"REL124"	"REL125"	"REL126"	"REL127"	"REL128"	"REL129"	"REL130"	"REL131"	"REL132"	"REL133"	"RELID.r"	"KON.r"	"SEKSU.r"
"113"	"Line"	"LM016"	"45224"	"Ven"	"Axis"	"På papir"	0	1	38	"Studerende/Hotel"	"Dansk (Jyde)"	"Dansk"	1	"19"	"1"	"16"	1	-2	0	1	1	2	0	999	1	"2"	1	"Konservative"	"1"	1	1	0	0	1	0	1	0	0	1	0	-1	-1	-1	-2	-2	-2	-2	-2	-2	-1	0	-1	-1	0	0	0	0	0	0	0	"3"	0	"1"	"Folkekirken"	"1"	"0"	"0"	"999"	"999"	5	3	"3"	"3"	3	5	0	0	1	0	-2	0	1	0	-1	-2	-2	-2	-1	1	0	1	1	-1	0	0	-2	1	-2	-1	1	1	-1	1	-2	-1	-1	-1	1	0	1	2	0	1	0	0	0	-2	1	1	1	1	-1	-1	0	-1	0	1	0	1	1	0	-1	1	-1	-1	-1	1	0	0	0	3	0	0
"114"	"Line"	"LM017"	"45224"	"Medstuderende/Ven"	"Axis"	"På papir"	0	3	24	"Studerende"	"Dansk/kaukasisk"	"Dansk"	6	"18"	"1"	"24"	1	-1	-2	-1	1	2	-1	0	2	"2"	-2	"Enhedslisten"	"6"	1	1	-2	2	2	-1	-2	1	1	2	0	-1	-2	-2	-2	-2	-2	-2	-2	-2	-1	0	-1	1	-2	-1	-1	1	1	1	1	"1, 2"	0	"1"	NA	"1"	"0"	"0"	"999"	NA	2	1	"3"	"3"	3	5	-1	-2	-1	0	1	-2	-1	-1	-2	-2	0	-2	-1	1	0	1	-1	-2	-2	-2	-2	1	1	-2	-2	-1	-2	-2	-2	-2	-1	-2	-2	-1	-1	-2	-2	0	-2	1	1	-2	-2	-2	-2	1	-2	1	0	-2	-2	1	-2	-2	1	1	-2	1	-2	-2	-2	-2	-2	-2	2	NA	0	1
"115"	"Line"	"LM018"	"45224"	"Ven"	"Axis"	"På papir"	0	1	26	"Studerende"	"Dansk"	"Dansk"	1	"20"	"1"	"26"	1	-2	2	2	2	2	-2	1	1	"1"	-2	"Enhedslisten"	"2, 4, 5"	-2	2	2	-2	-2	1	1	1	-1	1	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-1	0	-2	1	-1	2	-1	-1	-1	0	1	"1"	0	"0"	NA	NA	NA	NA	"999"	"0"	1	0	"0"	"0"	1	4	0	0	-2	-2	-2	-2	-2	-2	-2	-1	-2	-2	-2	-2	2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2	-2	-2	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2	1	0	0
"116"	"Line"	"LM019"	"45230"	"Ven"	"Axis"	"På papir"	3	3	25	"Studerende"	"Dansk"	"Dansk"	1	"18"	"1"	"6"	1	2	1	1	2	2	-2	0	1	"3"	-2	"Enhedslisten"	"1"	1	0	1	2	1	1	0	-1	-2	1	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-1	-2	-1	1	-2	-1	-2	0	-1	-1	2	"3"	0	"1"	"Metodist kirken"	"0"	"1"	"1"	"999"	"999"	5	4	"4"	"4"	4	5	-2	-1	2	2	-2	-2	-2	2	-2	-2	-1	0	0	-1	0	2	2	-2	-2	0	-2	1	0	-2	1	2	-2	2	0	-2	-1	1	0	2	2	-2	2	1	1	2	2	-2	2	2	2	2	0	-2	2	0	-1	2	-1	2	2	2	-1	2	-2	-2	-2	-2	1	1	2	3	NA	1
"117"	"Line"	"LM020"	"45230"	"Medstuderende/Ven"	"Axis"	"På papir"	1	1	23	"Studerende"	"Norsk"	"Dansk"	1	"15"	"1"	"3"	1	0	-1	2	1	2	0	0	1	"3"	1	"KD"	"1"	0	2	-1	1	-1	-1	-2	2	-2	2	0	-2	-2	-1	0	-2	-2	0	-1	-2	-2	0	-2	-1	0	1	1	1	1	1	1	"3"	1	"1"	"Folkekirken"	"1"	"0"	"0"	"1"	"999"	4	5	"2"	"2"	3	4	0	0	1	1	-2	-2	1	2	-2	1	-2	-2	1	-2	-1	2	2	0	-2	2	-2	-2	-2	-2	2	2	-2	1	-2	-2	-1	-2	1	1	2	-2	2	2	0	2	2	-2	-2	1	2	1	-2	1	1	1	0	2	1	2	0	1	-1	2	-2	-2	-2	1	-1	-1	2	3	1	0
"118"	"Maja"	"mho001"	"45223"	"friend"	"home"	"face2face"	0	2	26	"studerende"	"dansk/tysk/afrikansk"	"dansk"	2	"19"	"1"	"26"	1	-1	-1	1	0	2	-1	1	2	"1"	-2	"SF"	"1"	0	2	-1	-1	-1	-1	-1	2	1	1	-1	1	0	-2	-2	-2	-2	0	0	-2	2	1	2	1	1	2	2	2	2	2	2	"1"	0	"1"	"folkekirken"	"1"	"0"	"0"	"0"	"0"	1	0	"0"	"0"	0	1	0	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	1	-2	-2	-2	-1	-2	1	-2	0	-2	0	0	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-1	-2	-2	-2	-2	1	1	-2	1	1	-2	0	1	-1	1	1	0	-2	0	-2	-2	-2	-2	-2	-2	1	1	0	1
"119"	"Maja"	"mho002"	"45223"	"friend"	"home"	"face2face"	0	2	26	"studerende"	"dansk"	"dansk"	2	"15"	"2"	"4"	1	2	-1	1	1	2	-1	2	2	"2"	-2	"SF"	"1"	-2	2	-2	1	0	-2	1	1	1	2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	1	-2	-1	-1	1	1	-1	-1	0	-2	"1"	0	"1"	"folkekirken"	"1"	"0"	"0"	"888"	"0"	0	0	"0"	"0"	0	3	-2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	1	-2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2	-2	-2	2	-2	-2	0	0	0	0	0	-2	-2	2	1	0	1
"120"	"Maja"	"mho003"	"45215"	"brother"	"home"	"computer"	1	1	27	"studerende"	"kaukasisk"	"dansk"	6	"18"	"1"	"5"	1	-2	-2	-2	-2	2	0	4	2	"3"	-1	"RV"	"1"	-2	-2	-2	1	1	-1	-2	2	2	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	1	1	1	1	1	1	1	1	0	2	"1"	0	"1"	"folkekirken"	"1"	"0"	"0"	"888"	"0"	2	0	"0"	"0"	1	3	0	0	-2	-2	-2	-2	-2	-2	-2	2	0	-2	-2	-2	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	0	-2	-2	0	0	-2	2	-2	-1	1	0	-2	0	0	0	0	0	-2	-2	2	1	1	0
"121"	"Maja"	"mho004"	"22-oct"	"mother"	"home"	"computer"	0	1	56	"selvstændig"	"dansk"	"dansk"	2	"20"	"1"	"7"	1	0	-2	-2	-1	2	-1	8	2	"2"	-2	"alternativet"	"1"	-2	-2	-2	1	-2	-2	-2	2	1	1	-1	-2	-2	-2	-2	-2	-2	-2	-1	-2	-1	0	-1	-1	-1	-1	1	1	1	1	1	"3"	1	"1"	"folkekirken"	"1"	"1"	"1"	"888"	"999"	1	3	"2"	"1"	2	5	-2	-2	-2	2	-2	-2	2	2	-2	-2	0	-2	0	-2	1	2	0	-2	-2	0	-2	2	0	-2	0	2	-2	0	-1	-2	-2	-2	2	2	2	-2	0	2	-2	2	1	-2	-2	-2	2	2	-2	1	2	-2	-2	2	0	2	2	-2	-2	2	-2	-2	-2	-2	-2	-2	2	3	0	0
"122"	"Maja"	"mho005"	"21-oct"	"father"	"home"	"computer"	1	1	57	"lærer"	"dansk"	"dansk"	2	"18"	"1"	"7"	1	-2	-1	-1	-1	2	0	7	2	"2"	-1	"SF"	"1"	-2	1	0	-2	-1	-1	2	1	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	1	1	1	0	2	1	1	1	0	1	"1"	1	"1"	"folkekirken"	"1"	"0"	"0"	"999"	"19"	0	0	"0"	"3"	2	3	1	0	-2	-2	-2	-2	-2	-2	-2	2	-2	-2	-2	-2	2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	-2	-2	2	-2	0	0	-1	-2	-2	-2	-2	-2	-2	-2	-2	2	1	1	0
"123"	"Maja"	"mho006"	"23-oct"	"aunt"	"home"	"computer"	0	1	59	"sygeplejerske"	"dansk"	"dansk"	2	"17"	"2"	"20"	2	0	0	0	0	2	-2	5	2	"2"	-1	"alternativet"	"1"	0	-1	-1	1	1	-1	-1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	"3"	1	"1"	"folkekirken"	"1"	"0"	"0"	"1"	"999"	4	5	"2"	"2"	2	4	-1	0	0	0	-1	-1	0	1	-1	0	1	-1	1	0	0	1	1	-1	0	1	-1	1	0	-1	1	1	-1	1	-1	0	-1	0	1	1	1	0	1	1	0	1	1	0	0	1	1	0	-1	-1	1	0	0	1	0	1	0	0	1	-1	-1	-1	-1	-1	0	1	1	3	0	0
"124"	"Maja"	"mho007"	"22-oct"	"sister"	"home"	"computer"	0	1	20	"pædagogmedhjælper"	"dansk"	"dansk"	1	"14"	"1"	"0"	1	-2	-2	-2	-2	2	-1	2	1	"2"	-2	"alternativet"	"4"	-2	-2	-2	-2	-2	-2	-2	2	2	2	-2	-2	-2	-2	-2	-2	-2	-2	-1	-2	2	1	1	0	1	2	2	2	2	2	2	"2"	0	"1"	"folkekirken"	"1"	"0"	"0"	"999"	"14"	0	0	"0"	"1"	1	5	2	-2	-2	-2	-2	-2	-2	-2	-2	2	-2	-2	0	0	2	1	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	-1	0	-2	-2	0	0	-2	-2	-2	-2	0	1	-2	1	2	-2	-2	0	0	0	0	0	-2	-2	2	2	0	0
"125"	"mathilde"	"msr001"	"45216"	"arbejde"	"ansigt"	"kollega"	3	3	23	"studerende"	"dansk"	"dansk"	1	"14"	"1"	"1"	1	-2	-2	-2	0	2	-1	1	1	"2"	-2	"Enhedslisten"	"2"	1	1	1	1	-1	-2	-1	2	1	1	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	-1	0	1	-1	0	0	0	0	-1	1	"0"	0	"0"	NA	NA	NA	NA	"999"	"0"	1	0	"2"	"1"	2	2	-2	-2	-2	-2	-2	-2	-2	-1	-2	1	0	-2	-2	-1	1	0	0	-2	-2	0	-2	-2	-1	-2	0	-2	-2	-1	-2	-2	-2	-2	-2	-1	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-1	-2	-1	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	2	0	NA	1
"126"	"mathilde"	"msr002"	"45217"	"arbejde"	"ansigt"	"kollega"	0	1	35	"jobsøgende"	"kaukasisk"	"dansk"	1	"20"	"1"	"35"	1	1	0	-2	1	2	-1	1	2	"2"	-2	"Alternativet"	"1, 6"	-2	1	1	1	1	-1	-1	0	1	0	0	-1	-2	-2	-2	-2	-2	-2	-2	-2	-1	-1	-1	1	-2	-1	-1	0	1	-2	2	"1"	1	"1"	"folkekirken"	"1"	"0"	"0"	"0"	NA	0	2	"2"	"0"	2	3	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	1	1	1	-1	-2	1	-2	-2	0	-2	-2	-2	-1	-2	-2	0	-2	0	-2	-2	0	2	-2	-2	-1	-1	-2	-2	-2	-2	-2	0	0	-2	-1	0	-2	-2	1	-2	0	2	-1	-2	0	-2	-2	-2	-2	-2	-2	2	1	0	0
"127"	"mathilde"	"msr003"	"45217"	"hjem"	"ansigt"	"partner"	1	1	37	"pædagog"	"kaukasisk"	"dansk"	6	"21.5"	"1, 2"	"37"	1	-2	-2	-1	0	2	1	5	2	"2"	-2	"Moderaterne"	"6"	0	1	-2	-2	-1	-2	-1	2	1	1	-1	-1	0	0	-1	0	-2	-2	-2	-2	1	-1	1	1	1	1	2	0	1	0	2	"1"	1	"1"	"folkekirken"	"1"	"0"	"0"	"1"	"20"	1	0	"0"	"1"	1	5	2	-2	-4	-2	-2	-2	-2	1	-2	2	-2	0	-2	1	2	1	-2	-2	0	-2	-2	-1	-2	-2	-2	-2	-2	-2	0	-2	-1	-2	-2	1	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	1	-2	-2	1	0	0	1	0	0	2	-2	-2	0	0	0	0	0	-2	-2	2	1	1	0
"128"	"mathilde"	"msr004"	"45218"	"hjem"	"facetime"	"fremmed"	0	3	24	"studerende"	"dansk"	"dansk"	6	"15.1"	"1, 2"	"20"	1	-2	-1	-1	0	2	-1	2	2	"2"	-2	"Enhedslisten"	"4"	0	-1	-1	1	1	-1	0	1	0	-1	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-1	-1	-1	1	-2	0	-2	0	1	-1	1	"1, 2,  5"	1	"0"	NA	NA	NA	NA	"0"	"999"	0	0	"0"	"0"	3	4	0	-2	-2	-2	-2	-2	-2	-1	-1	1	-2	-1	-2	1	1	-1	-1	-2	1	-1	-2	1	-1	-2	-2	-2	-2	-1	0	-2	-1	-2	-2	1	-2	-1	-2	-2	-2	-2	-1	-2	0	-2	-2	0	-1	-2	-1	-2	-2	1	-2	-1	1	0	-2	0	-2	-2	-2	-2	-2	-2	2	NA	0	1
"129"	"mathilde"	"msr005"	"45218"	"arbejde"	"ansigt"	"ven"	3	3	25	"studerende"	"dansk"	"dansk"	1	"18.5"	"1"	"25"	1	-1	-2	-2	2	2	-2	1	3	"0"	-2	"Frie grønne"	"2"	1	2	0	2	2	-1	0	1	-2	NA	-2	0	0	0	-2	-2	-2	0	0	-2	-1	-1	-2	0	-2	0	-1	1	1	1	0	"6"	0	"1"	"folkekirken"	"0"	NA	NA	"999"	"21"	3	3	"0"	"0"	1	5	2	1	-2	-2	-2	-2	2	1	-2	-2	-2	0	0	2	2	2	2	0	0	0	-2	2	2	-2	-2	2	-2	-1	0	-2	-2	2	2	0	-2	-2	-2	1	1	0	0	0	0	0	1	1	0	0	1	0	0	2	-2	1	1	-2	-2	2	0	0	0	0	-2	2	2	6	NA	1
"130"	"mathilde"	"msr006"	"45222"	"hjem"	"telefon"	"fremmed"	0	3	25	"sygemeldt"	"dansk"	"dansk"	1	"12.5"	"2"	"25"	1	1	1	-1	1	2	-2	2	1	"2"	-2	"Enhedslisten"	"4"	2	1	1	1	2	2	-1	1	0	0	0	-2	0	-1	-2	-1	-2	1	-1	-2	-1	0	-2	-1	-1	-1	-1	0	1	0	2	"0"	0	"1"	"folkekirken"	"1"	"0"	"0"	"0"	"14"	0	0	"0"	"0"	1	3	2	0	-2	-2	-2	-2	-2	-1	-1	1	-2	-2	-2	0	-1	-1	-2	-2	-1	-1	-2	-1	-1	-2	-2	-2	-2	-2	0	-2	-1	-2	-2	-1	-1	-1	-2	-2	-2	-2	-2	-1	0	-2	-2	0	0	-2	1	-2	-2	2	-2	-2	1	-2	1	0	-2	-2	-2	-2	-2	-2	2	0	0	1
"131"	"mathilde"	"msr007"	"45223"	"hjem"	"facetime"	"fremmed"	3	3	24	"arbejdsloes"	"kaukasisk"	"svensk"	6	"12"	"2"	"5"	2	1	-1	-1	-1	2	-1	2	2	"1"	-2	NA	"4"	-1	-1	-1	-1	1	1	-1	1	1	1	-1	-1	-1	-1	-2	-2	-2	-1	-1	-2	-1	-1	-1	0	-1	-1	-1	-1	-1	0	0	"5"	0	"1"	"folkekirken"	NA	"0"	"0"	"0"	"999"	0	4	"0"	"0"	1	4	-1	-2	-1	-1	-1	-1	1	2	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	1	1	-2	-1	-1	-2	-1	1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	1	-2	-1	1	-1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	2	5	NA	1
"132"	"mathilde"	"msr008"	"45224"	"vens hjem"	"ansigt"	"ven"	1	1	32	"digital manager"	"hvid"	"dansk"	6	"16.5"	"1"	"27"	1	-2	-1	-1	0	1	1	6	2	"2"	-1	"Moderaterne"	"1"	-2	0	0	0	0	0	-2	1	0	1	-1	0	0	0	-1	-2	-2	0	1	-2	1	1	1	1	1	1	1	1	1	0	2	"2"	1	"1"	"folkekirken"	"1"	"1"	"0"	"999"	"999"	0	2	"0"	"0"	1	5	1	-2	-2	-2	-2	-2	-1	-2	-2	2	-2	0	0	0	1	2	1	-1	-2	1	-2	-2	-2	-2	0	-2	-2	-2	1	-2	-1	-2	-2	-2	1	-2	-2	1	0	-1	-1	-2	-2	-2	1	-2	-2	-1	-2	1	-2	2	1	-2	0	-2	-2	1	-2	-2	-2	-2	-2	-2	2	2	1	0
"133"	"mathilde"	"msr009"	"45224"	"hjem"	"facetime"	"ven"	0	3	27	"journalist"	"irakisk"	"dansk"	1	"16.5"	"2"	"27"	1	1	-1	-2	1	2	-2	4	1	"2"	-1	"Enhedslisten"	"4"	2	2	-1	1	1	11	-1	1	2	1	-1	-2	1	-2	-2	-2	-2	-1	-1	-2	-2	-2	-2	-2	-2	-2	-2	-1	-2	0	-1	"1, 6"	0	"0"	NA	NA	NA	NA	"999"	"999"	4	4	"0"	"0"	1	3	-1	-2	-2	-2	1	1	1	2	-2	-1	-1	1	-1	0	-1	-1	1	-2	-2	-2	0	2	1	-2	0	1	-2	-2	1	-2	1	-1	0	2	0	-2	1	2	-1	-1	1	-2	-2	0	1	2	1	1	1	-2	-2	2	-2	2	0	0	-2	2	-2	-2	-2	-2	0	-2	2	NA	0	1
"134"	"mathilde"	"msr010"	"45227"	"hjem"	"ansigt"	"ven"	1	1	27	"låsesmed"	"kaukasisk"	"islænding"	6	"15"	"1"	"27"	1	1	0	0	1	0	2	4	2	"2"	1	"Liberal Alliance"	"6"	-2	0.2	0	1	0	-1	-1	0	0	1	-1	-1	-2	0	1	-2	-1	1	2	-2	0	0	-1	-1	-1	0	-1	-1	-1	-1	0	"1, 6"	0	NA	NA	NA	NA	NA	"1"	"0"	1	3	"1"	"1"	1	5	0	0	-2	1	1	-1	0	1	-1	-2	0	0	0	1	0	0	0	0	0	0	0	0	0	-1	-1	0	-1	-1	1	-1	1	0	0	1	-1	-2	0	0	0	1	0	0	1	-1	-1	1	0	1	1	0	1	1	-1	0	-1	0	-1	0	0	0	0	0	-1	0	0	NA	1	0
"135"	"mathilde"	"msr011"	"45227"	"hjem"	"ansigt"	"ven"	0	1	28	"studerende"	"kaukasisk"	"dansk"	6	"19"	"2"	"28"	1	1	-1	0	-1	2	-1	2	2	"3"	-1	"Radikale venstre"	"1, 2, 4, 5, 6"	-1	1	-1	0	1	-1	1	2	1	0	-1	-2	1	-1	-2	-2	-2	0	1	-2	-1	-1	-1	0	-1	1	-2	0	1	-1	1	"2, 5"	0	"1"	"folkekirken"	"1"	"0"	"0"	"1"	"10"	1	1	"0"	"0"	1	4	1	-1	-1	-1	-2	-2	0	1	-2	-1	1	-1	0	1	-1	1	0	-2	1	0	-2	1	0	-2	-1	0	-2	-1	-1	-2	1	-1	0	1	0	0	1	0	-1	0	1	-2	-1	0	0	1	-1	1	2	-1	1	2	-1	2	1	0	-1	1	-1	-1	-1	1	-2	-1	2	NA	0	0
"136"	"Mette"	"msc001"	"45221"	"Ven"	"Lejlighed"	"Ansigt-til-ansigt"	1	1	25	"Ejendomshandel"	"Dansker"	"Dansk"	6	"15"	"1"	"5"	1	-1	1	-2	-2	0	0	1	2	"1"	1	NA	"To svar (1,4)"	-2	-2	0	1	-2	-2	-2	2	-1	2	-1	0	0	1	0	0	-1	0	1	-2	1	0	1	0	-1	0	-1	0	0	0	2	"2"	0	"1"	"Folkekirken"	"1"	"0"	"0"	"1"	"999"	0	2	"0"	"0"	1	3	0	1	-2	-1	1	-1	1	-2	-2	1	0	0	1	2	1	2	2	-2	-2	1	-2	-2	2	-2	1	1	-2	-2	1	-2	0	0	1	-2	2	-2	-2	2	2	-2	-1	-2	-2	-2	-2	0	-2	-1	-2	0	0	1	-1	-2	-2	-1	-2	0	0	0	0	0	-2	1	2	2	1	0
"137"	"Mette"	"msc002"	"45226"	"Familie"	"Sommerhus"	"Ansigt-til-ansigt"	0	1	57	"Controller"	"Dansker"	"Dansk"	2	"12"	"2"	"5"	1	-2	1	1	1	1	-1	999	2	"2"	0	"Socialdemokratiet"	"4"	-2	2	2	-1	1	-1	1	1	-2	1	-1	-1	-1	-2	-1	-2	-2	-1	-1	-2	1	0	-1	0	-1	-1	-1	-1	-2	0	0	"2"	0	"1"	"Folkekirken"	"1"	"0"	"0"	"1"	"999"	0	1	"0"	"0"	1	2	-1	-1	-2	-1	-2	-2	0	-1	-2	-1	-2	-2	1	1	-1	2	1	-2	1	1	0	0	2	-2	1	1	-2	-2	-2	-2	0	-2	1	-1	2	-1	-1	1	0	-1	-1	-1	-1	-1	1	0	-2	-1	-1	-1	0	-1	-1	-1	1	1	-1	1	-2	-2	-2	1	-2	0	1	2	0	0
"138"	"Mette"	"msc003"	"45226"	"Familie"	"Sommerhus"	"Ansigt-til-ansigt"	1	1	60	"Buschauffør"	"Dansker"	"Dansk"	2	"13"	"2"	"2"	1	-2	-2	1	-1	2	2	999	2	"2"	0	"Socialdemokratiet"	"To svar (2,4)"	-1	1	0	-1	-1	-2	-2	1	1	1	-2	0	1	-1	1	-1	-2	1	1	-2	1	1	0	1	1	1	1	1	0	-2	2	"0"	0	"1"	"Folkekirken"	"1"	"0"	"0"	"999"	"0"	0	0	"0"	"0"	1	3	0	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-1	-2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	0	-2	-2	-2	0	-2	-2	-2	-2	0	0	-2	0	-2	-2	-2	-2	-2	-2	0	0	1	0
"139"	"Mette"	"msc004"	"45228"	"Ingen"	"Plejehjem"	"Ansigt-til-ansigt"	0	1	76	"Pensioneret pædagog"	"Dansker"	"Dansk"	2	"12"	"To svar (1,2)"	"76"	1	0	-2	1	-2	2	-2	999	1	"2"	-2	"DF"	"2"	1	2	-2	-2	-2	1	-2	2	-2	2	-2	-2	-2	-2	-2	1	-2	1	2	-2	1	1	1	0	-2	1	-1	-1	-1	1	2	"1"	1	"1"	"Folkekirken"	"1"	"0"	"0"	"999"	"10 år"	0	0	"0"	"0"	0	4	1	0	-2	-2	-2	-2	-2	-2	-2	0	0	-2	-2	-2	1	-2	-2	-2	-2	-2	-2	-2	1	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	1	-2	-2	-2	-2	1	-2	0	2	-2	-2	0	-2	-2	-2	-2	-2	-2	2	1	0	0
"140"	"Mette"	"msc005"	"45228"	"Ingen"	"Plejehjem"	"Ansigt-til-ansigt"	0	1	76	"Pensioneret oversygeplejeske"	"Dansker"	"Dansk"	5	"16.5"	"To svar (1,2)"	"76"	1	0	1	0	-1	2	-1	999	1	"2"	-1	"Radikale venstre"	"2"	1	1	1	-1	1	1	-1	2	2	2	-1	-2	-2	-2	-2	-2	-2	-2	-2	-2	-1	0	-2	-1	-1	-1	-2	0	-1	-2	1	"3"	1	"1"	"Folkekirken"	"1"	"0"	"0"	"0"	"999"	0	1	"0"	"0"	3	5	-2	-2	-2	2	-2	1	2	2	0	2	0	-2	-2	1	-1	2	2	-1	1	0	-2	2	2	-2	1	1	-2	-2	-2	-1	-2	-2	1	2	1	-2	2	2	-2	2	2	-2	-2	1	0	1	-2	-1	2	-2	-2	2	2	2	-2	1	0	2	-2	-2	-2	-1	-2	-2	2	3	0	0
"141"	"Mette"	"msc006"	"45229"	"Ingen"	"Plejehjem"	"Ansigt-til-ansigt"	1	1	74	"Pensioneret gymnasielærer"	"Dansker"	"Dansk"	2	"17"	"1"	"30"	1	0	2	2	2	2	-2	999	1	"3"	-2	"SF"	"To svar (1,2)"	-2	2	-1	-1	-2	-2	2	2	0	1	-2	1	-2	-2	-2	-2	-2	-2	-2	-2	0	0	0	0	0	0	0	0	0	0	0	"2"	0	"0"	NA	NA	NA	NA	"1"	"13/14 år"	0	0	"0"	"0"	0	NA	0	-2	-2	-2	-2	-2	-2	-2	-2	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	0	0	-2	-2	-2	-2	-2	-2	-2	2	2	1	0
